"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 05 01:57:33 GMT 2024","Thu Dec 05 01:57:36 GMT 2024","2595","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Thu Dec 05 01:57:45 GMT 2024","Thu Dec 05 01:57:45 GMT 2024","653","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Thu Dec 05 01:57:45 GMT 2024","Thu Dec 05 01:57:46 GMT 2024","652","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Thu Dec 05 01:57:38 GMT 2024","Thu Dec 05 01:57:39 GMT 2024","706","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Thu Dec 05 01:57:37 GMT 2024","Thu Dec 05 01:57:38 GMT 2024","729","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Thu Dec 05 01:57:36 GMT 2024","Thu Dec 05 01:57:37 GMT 2024","666","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Thu Dec 05 01:57:39 GMT 2024","Thu Dec 05 01:57:39 GMT 2024","658","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Thu Dec 05 01:57:42 GMT 2024","Thu Dec 05 01:57:44 GMT 2024","2294","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Thu Dec 05 01:57:44 GMT 2024","Thu Dec 05 01:57:45 GMT 2024","830","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Thu Dec 05 01:57:36 GMT 2024","Thu Dec 05 01:57:36 GMT 2024","680","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Thu Dec 05 01:57:39 GMT 2024","Thu Dec 05 01:57:42 GMT 2024","2471","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
