"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 01:57:12 GMT 2024","Thu Dec 12 01:57:13 GMT 2024","816","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Thu Dec 12 01:57:13 GMT 2024","Thu Dec 12 01:57:14 GMT 2024","543","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Thu Dec 12 01:57:06 GMT 2024","Thu Dec 12 01:57:07 GMT 2024","616","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Thu Dec 12 01:57:13 GMT 2024","Thu Dec 12 01:57:13 GMT 2024","538","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Thu Dec 12 01:57:05 GMT 2024","Thu Dec 12 01:57:06 GMT 2024","543","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Thu Dec 12 01:57:05 GMT 2024","Thu Dec 12 01:57:05 GMT 2024","566","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Thu Dec 12 01:57:07 GMT 2024","Thu Dec 12 01:57:08 GMT 2024","542","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Thu Dec 12 01:57:02 GMT 2024","Thu Dec 12 01:57:05 GMT 2024","2535","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Thu Dec 12 01:57:08 GMT 2024","Thu Dec 12 01:57:09 GMT 2024","1554","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Thu Dec 12 01:57:09 GMT 2024","Thu Dec 12 01:57:12 GMT 2024","2817","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Thu Dec 12 01:57:07 GMT 2024","Thu Dec 12 01:57:07 GMT 2024","587","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
