"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 21 01:46:16 GMT 2024","Sat Dec 21 01:46:16 GMT 2024","731","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Sat Dec 21 01:46:07 GMT 2024","Sat Dec 21 01:46:08 GMT 2024","754","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Sat Dec 21 01:46:08 GMT 2024","Sat Dec 21 01:46:09 GMT 2024","758","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Sat Dec 21 01:46:06 GMT 2024","Sat Dec 21 01:46:07 GMT 2024","727","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Sat Dec 21 01:46:07 GMT 2024","Sat Dec 21 01:46:07 GMT 2024","704","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Sat Dec 21 01:46:15 GMT 2024","Sat Dec 21 01:46:16 GMT 2024","703","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Sat Dec 21 01:46:14 GMT 2024","Sat Dec 21 01:46:15 GMT 2024","1012","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Sat Dec 21 01:46:11 GMT 2024","Sat Dec 21 01:46:14 GMT 2024","2701","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Sat Dec 21 01:46:09 GMT 2024","Sat Dec 21 01:46:11 GMT 2024","1818","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Sat Dec 21 01:46:09 GMT 2024","Sat Dec 21 01:46:09 GMT 2024","700","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Sat Dec 21 01:46:03 GMT 2024","Sat Dec 21 01:46:06 GMT 2024","2700","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
