"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 06 01:56:56 GMT 2024","Fri Dec 06 01:56:57 GMT 2024","653","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Fri Dec 06 01:56:50 GMT 2024","Fri Dec 06 01:56:50 GMT 2024","651","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Fri Dec 06 01:56:48 GMT 2024","Fri Dec 06 01:56:48 GMT 2024","667","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Fri Dec 06 01:56:53 GMT 2024","Fri Dec 06 01:56:55 GMT 2024","2207","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Fri Dec 06 01:56:44 GMT 2024","Fri Dec 06 01:56:47 GMT 2024","2590","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Fri Dec 06 01:56:49 GMT 2024","Fri Dec 06 01:56:50 GMT 2024","698","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Fri Dec 06 01:56:48 GMT 2024","Fri Dec 06 01:56:49 GMT 2024","730","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Fri Dec 06 01:56:47 GMT 2024","Fri Dec 06 01:56:48 GMT 2024","671","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Fri Dec 06 01:56:55 GMT 2024","Fri Dec 06 01:56:56 GMT 2024","909","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Fri Dec 06 01:56:50 GMT 2024","Fri Dec 06 01:56:53 GMT 2024","2472","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Fri Dec 06 01:56:57 GMT 2024","Fri Dec 06 01:56:57 GMT 2024","672","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
