"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 02 01:59:25 GMT 2024","Mon Dec 02 01:59:26 GMT 2024","666","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Mon Dec 02 01:59:18 GMT 2024","Mon Dec 02 01:59:18 GMT 2024","723","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Mon Dec 02 01:59:22 GMT 2024","Mon Dec 02 01:59:24 GMT 2024","2229","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Mon Dec 02 01:59:25 GMT 2024","Mon Dec 02 01:59:25 GMT 2024","650","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Mon Dec 02 01:59:19 GMT 2024","Mon Dec 02 01:59:20 GMT 2024","650","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Mon Dec 02 01:59:18 GMT 2024","Mon Dec 02 01:59:19 GMT 2024","700","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Mon Dec 02 01:59:14 GMT 2024","Mon Dec 02 01:59:16 GMT 2024","2665","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Mon Dec 02 01:59:16 GMT 2024","Mon Dec 02 01:59:17 GMT 2024","673","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Mon Dec 02 01:59:24 GMT 2024","Mon Dec 02 01:59:25 GMT 2024","854","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Mon Dec 02 01:59:20 GMT 2024","Mon Dec 02 01:59:22 GMT 2024","2021","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Mon Dec 02 01:59:17 GMT 2024","Mon Dec 02 01:59:18 GMT 2024","647","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
