"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 07 01:55:15 GMT 2024","Sat Dec 07 01:55:17 GMT 2024","2164","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Sat Dec 07 01:55:21 GMT 2024","Sat Dec 07 01:55:21 GMT 2024","712","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Sat Dec 07 01:55:19 GMT 2024","Sat Dec 07 01:55:20 GMT 2024","952","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Sat Dec 07 01:55:20 GMT 2024","Sat Dec 07 01:55:21 GMT 2024","702","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Sat Dec 07 01:55:13 GMT 2024","Sat Dec 07 01:55:14 GMT 2024","753","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Sat Dec 07 01:55:12 GMT 2024","Sat Dec 07 01:55:12 GMT 2024","711","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Sat Dec 07 01:55:12 GMT 2024","Sat Dec 07 01:55:13 GMT 2024","776","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Sat Dec 07 01:55:17 GMT 2024","Sat Dec 07 01:55:19 GMT 2024","2295","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Sat Dec 07 01:55:08 GMT 2024","Sat Dec 07 01:55:11 GMT 2024","2728","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Sat Dec 07 01:55:14 GMT 2024","Sat Dec 07 01:55:15 GMT 2024","700","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Sat Dec 07 01:55:11 GMT 2024","Sat Dec 07 01:55:12 GMT 2024","732","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
