"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 29 01:56:00 GMT 2024","Sun Dec 29 01:56:01 GMT 2024","698","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Sun Dec 29 01:55:58 GMT 2024","Sun Dec 29 01:55:59 GMT 2024","799","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Sun Dec 29 01:56:05 GMT 2024","Sun Dec 29 01:56:06 GMT 2024","1028","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Sun Dec 29 01:56:03 GMT 2024","Sun Dec 29 01:56:05 GMT 2024","2335","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Sun Dec 29 01:55:55 GMT 2024","Sun Dec 29 01:55:57 GMT 2024","1679","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Sun Dec 29 01:55:52 GMT 2024","Sun Dec 29 01:55:55 GMT 2024","2834","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Sun Dec 29 01:56:06 GMT 2024","Sun Dec 29 01:56:07 GMT 2024","702","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Sun Dec 29 01:55:59 GMT 2024","Sun Dec 29 01:56:00 GMT 2024","772","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Sun Dec 29 01:56:01 GMT 2024","Sun Dec 29 01:56:03 GMT 2024","2103","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Sun Dec 29 01:56:07 GMT 2024","Sun Dec 29 01:56:08 GMT 2024","701","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Sun Dec 29 01:55:58 GMT 2024","Sun Dec 29 01:55:58 GMT 2024","702","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Sun Dec 29 01:55:57 GMT 2024","Sun Dec 29 01:55:58 GMT 2024","720","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
