"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 30 01:50:41 GMT 2024","Mon Dec 30 01:50:45 GMT 2024","3248","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Mon Dec 30 01:50:49 GMT 2024","Mon Dec 30 01:50:50 GMT 2024","706","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Mon Dec 30 01:50:38 GMT 2024","Mon Dec 30 01:50:38 GMT 2024","735","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Mon Dec 30 01:50:48 GMT 2024","Mon Dec 30 01:50:49 GMT 2024","699","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Mon Dec 30 01:50:36 GMT 2024","Mon Dec 30 01:50:38 GMT 2024","1638","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Mon Dec 30 01:50:39 GMT 2024","Mon Dec 30 01:50:40 GMT 2024","782","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Mon Dec 30 01:50:38 GMT 2024","Mon Dec 30 01:50:39 GMT 2024","707","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Mon Dec 30 01:50:41 GMT 2024","Mon Dec 30 01:50:41 GMT 2024","697","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Mon Dec 30 01:50:40 GMT 2024","Mon Dec 30 01:50:41 GMT 2024","805","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Mon Dec 30 01:50:33 GMT 2024","Mon Dec 30 01:50:36 GMT 2024","2952","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Mon Dec 30 01:50:45 GMT 2024","Mon Dec 30 01:50:47 GMT 2024","2823","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Mon Dec 30 01:50:47 GMT 2024","Mon Dec 30 01:50:48 GMT 2024","1027","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
