"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 10 01:59:10 GMT 2024","Tue Dec 10 01:59:11 GMT 2024","547","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Tue Dec 10 01:59:07 GMT 2024","Tue Dec 10 01:59:09 GMT 2024","2017","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Tue Dec 10 01:59:03 GMT 2024","Tue Dec 10 01:59:04 GMT 2024","568","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Tue Dec 10 01:59:06 GMT 2024","Tue Dec 10 01:59:07 GMT 2024","1457","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Tue Dec 10 01:59:00 GMT 2024","Tue Dec 10 01:59:03 GMT 2024","2453","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Tue Dec 10 01:59:05 GMT 2024","Tue Dec 10 01:59:06 GMT 2024","555","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Tue Dec 10 01:59:05 GMT 2024","Tue Dec 10 01:59:05 GMT 2024","585","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Tue Dec 10 01:59:04 GMT 2024","Tue Dec 10 01:59:04 GMT 2024","561","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Tue Dec 10 01:59:04 GMT 2024","Tue Dec 10 01:59:05 GMT 2024","614","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Tue Dec 10 01:59:09 GMT 2024","Tue Dec 10 01:59:10 GMT 2024","767","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Tue Dec 10 01:59:11 GMT 2024","Tue Dec 10 01:59:11 GMT 2024","538","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
