"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 15 02:04:22 GMT 2024","Sun Dec 15 02:04:25 GMT 2024","2955","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Sun Dec 15 02:04:15 GMT 2024","Sun Dec 15 02:04:18 GMT 2024","2508","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Sun Dec 15 02:04:21 GMT 2024","Sun Dec 15 02:04:22 GMT 2024","1739","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Sun Dec 15 02:04:18 GMT 2024","Sun Dec 15 02:04:18 GMT 2024","562","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Sun Dec 15 02:04:25 GMT 2024","Sun Dec 15 02:04:26 GMT 2024","788","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Sun Dec 15 02:04:20 GMT 2024","Sun Dec 15 02:04:21 GMT 2024","541","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Sun Dec 15 02:04:19 GMT 2024","Sun Dec 15 02:04:20 GMT 2024","584","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Sun Dec 15 02:04:26 GMT 2024","Sun Dec 15 02:04:27 GMT 2024","538","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Sun Dec 15 02:04:27 GMT 2024","Sun Dec 15 02:04:27 GMT 2024","540","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Sun Dec 15 02:04:18 GMT 2024","Sun Dec 15 02:04:19 GMT 2024","544","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Sun Dec 15 02:04:19 GMT 2024","Sun Dec 15 02:04:19 GMT 2024","604","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
