"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 10:23:13 GMT 2024","Mon Nov 25 10:23:16 GMT 2024","2564","All Test Suite","C:/Users/visha/IdeaProjects/AI_Coach","tests.createUser","tests.createUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Thu Dec 19 01:54:03 GMT 2024","Thu Dec 19 01:54:04 GMT 2024","704","Command line suite","Command line test","tests.APITest","tests.APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Thu Dec 19 01:54:11 GMT 2024","Thu Dec 19 01:54:12 GMT 2024","962","Command line suite","Command line test","tests.APITest","tests.APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Thu Dec 19 01:54:02 GMT 2024","Thu Dec 19 01:54:03 GMT 2024","743","Command line suite","Command line test","tests.APITest","tests.APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Thu Dec 19 01:54:13 GMT 2024","Thu Dec 19 01:54:13 GMT 2024","708","Command line suite","Command line test","tests.APITest","tests.APITest","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Thu Dec 19 01:54:12 GMT 2024","Thu Dec 19 01:54:13 GMT 2024","685","Command line suite","Command line test","tests.APITest","tests.APITest","UserLogout_POST","UserLogout_POST",""
"passed","Thu Dec 19 01:54:04 GMT 2024","Thu Dec 19 01:54:06 GMT 2024","2569","Command line suite","Command line test","tests.APITest","tests.APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Thu Dec 19 01:53:57 GMT 2024","Thu Dec 19 01:54:00 GMT 2024","2694","Command line suite","Command line test","tests.APITest","tests.APITest","LoginUser_POST","LoginUser_POST",""
"passed","Thu Dec 19 01:54:06 GMT 2024","Thu Dec 19 01:54:11 GMT 2024","4791","Command line suite","Command line test","tests.APITest","tests.APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Thu Dec 19 01:54:01 GMT 2024","Thu Dec 19 01:54:01 GMT 2024","695","Command line suite","Command line test","tests.APITest","tests.APITest","Language_GET","Language_GET",""
"passed","Thu Dec 19 01:54:00 GMT 2024","Thu Dec 19 01:54:01 GMT 2024","751","Command line suite","Command line test","tests.APITest","tests.APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Thu Dec 19 01:54:01 GMT 2024","Thu Dec 19 01:54:02 GMT 2024","777","Command line suite","Command line test","tests.APITest","tests.APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
